"Data Source","World Development Indicators",

"Last Updated Date","2020-05-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Hong Kong SAR, China","HKG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28817.7024566395","30209.3281731215","31824.5113118271","33222.3519169379","34443.2100233832","34569.4752843638","34476.8669996827","35934.664251159","33539.5556096654","34053.4534835283","36341.3534473299","36276.8070976013","36714.8337328287","37911.7276322023","40889.9465555486","43719.5789668353","46494.6044333895","49076.6562893889","49822.0148350294","48492.3117854883","51395.2128546895","53508.6543221226","53821.0011438292","55267.6775129447","56396.8801951071","57254.0828481298","58138.9492347475","59926.9351913365","61234.9685183972","",
"Honduras","HND","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3990.02826002688","3749.17541280965","3866.11505095214","4002.96356867369","3899.72037604374","4024.98930227344","3984.57221810956","4049.97794851242","4077.54965054218","3935.72445998767","4108.77560214469","4109.76969711082","4154.92655639531","4235.62552124084","4390.47334152231","4546.23880650616","4733.54600929301","4914.32500205031","5011.60729945583","4787.86668814549","4866.97217562037","4956.40226738636","5065.45758523935","5113.46089403683","5177.40941597809","5283.40995631063","5395.61396882107","5561.9963118339","5672.253309629","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1652.09896631176","1611.46143417718","1549.29160549184","1516.21107757928","1475.29524681689","1502.14666872417","1535.41632297358","1555.83541082436","1565.20632434065","1573.20559524186","1573.94343227084","1597.0390035232","1604.30899057963","1629.3140427941","1672.18922254041","1724.27923488867","1781.89734810456","1850.67878628187","1912.88016943661","1943.38148205397","2005.84361178158","2045.8942963248","2107.63144645872","2171.966152822","2229.96431503733","2275.15263593441","2320.29643197516","2378.50752429082","2412.75246204042","",
"Croatia","HRV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14903.8455401456","15991.0953226727","17154.4449249388","17508.7915335185","17440.7974471104","18191.17156906","19537.4762411562","20524.8932619258","21676.3928975576","22571.9142911772","23515.3773596644","24685.5867837269","25991.3031356375","26451.7705057772","24530.8035475423","24218.6298213892","24227.0923009734","23757.4665772132","23693.0479124939","23765.0467594236","24545.6836154679","25578.754193247","26700.3720990885","27648.7391736788","",
"Haiti","HTI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2199.87494155451","2197.31952006699","2040.59499143563","1893.34291143947","1636.01893181008","1764.93839821882","1804.7428183739","1820.45300097176","1827.41522472687","1844.36842146293","1828.59847586283","1779.02055208299","1745.08701478114","1722.71361774227","1635.02416255263","1637.70728988121","1647.7537710993","1675.84517221378","1663.49047560024","1688.27157474761","1610.68899744794","1674.24966423759","1697.3629134161","1743.98508509793","1767.19944469159","1764.32789461736","1766.10967939075","1763.66326068306","1767.17611999367","",
"Hungary","HUN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16543.9712830944","16043.3117422527","15969.0849185251","16462.2371380002","16730.7226603125","16773.298510271","17335.3926461896","18053.4311638144","18660.6404432328","19547.1971641282","20390.285687826","21417.9471435399","22356.7143792143","23486.8971945374","24532.3343548483","25561.0077498318","25662.6353647423","25979.670814072","24276.7262254787","24493.2902561854","25009.6098194132","24769.1084232477","25324.9631779843","26458.5440412536","27541.4534992241","28230.5536832764","29529.3092284512","31072.9044219454","",
"IBRD only","IBD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5101.14674362777","5042.15048197725","4987.65323933776","5037.98498340881","5077.19402739912","5187.77521239284","5376.35616276457","5560.45474974334","5593.14136632558","5731.98301271709","5985.19372829101","6124.25675828292","6327.0494894501","6631.55201146478","7054.7805802762","7463.4548638814","7973.45247502896","8559.74837108072","8935.04626846833","9040.96794536027","9614.36961146841","10083.432115196","10487.6103669914","10907.5274485407","11292.8293506135","11648.2992015675","12075.0839516807","12566.6508364365","13054.2054552099","",
"IDA & IBRD total","IBT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4527.43312254279","4469.78259274495","4416.31496850341","4443.29202832375","4461.39720560316","4547.11337497941","4699.42072085359","4841.44903568105","4863.08803142873","4969.28465629204","5167.92889266282","5277.57326361957","5440.80796296964","5682.39954575364","6024.13502129884","6352.95460953806","6758.71150160572","7223.04600872875","7515.25983941437","7598.95312174167","8046.4576406461","8407.63345363871","8720.46448440692","9049.39859012696","9350.1753839382","9619.29711825182","9934.28428025609","10302.8949355615","10665.8234814474","",
"IDA total","IDA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2198.74761250644","2173.31445269175","2152.39795039371","2110.11930995182","2070.60048582555","2088.48981884776","2131.17133007939","2142.0148255237","2155.62806077451","2172.42180648829","2204.172984495","2246.75441510388","2309.60346816642","2369.76161226621","2471.52481822411","2573.25722901978","2674.84793830828","2784.56374885375","2861.87983956254","2938.581979299","3042.04304125435","3124.77815305257","3218.06559237558","3335.7726634689","3452.50337664224","3537.79659229934","3597.63424002415","3688.17056216083","3781.06228857143","",
"IDA blend","IDB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3185.21056100727","3166.15813180159","3181.50032013751","3095.32525987078","3055.79983116501","3053.34681957244","3108.67923092477","3090.23741720012","3092.21866147821","3087.38655769717","3124.89182919761","3163.63458573642","3296.00247066299","3376.3709504143","3545.94891868138","3689.33098168984","3817.17865513978","3943.29263182744","3999.41727734625","4107.08012534241","4231.69842879723","4327.18273928393","4415.66857940497","4562.48363683806","4713.7725894088","4794.45367711943","4801.02096637875","4852.49805123923","4941.24512123315","",
"Indonesia","IDN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4531.77135036591","4761.58009768187","4985.93786944021","5223.27994873328","5528.29408804737","5891.07213154565","6257.37494480446","6456.97699661943","5530.36508476608","5496.88213739747","5688.29506878191","5815.43876704057","5995.17266825763","6197.60183949896","6422.6307052599","6698.13556581589","6973.26250731258","7318.19252647701","7656.29545571613","7904.92043691833","8285.32748347657","8678.73311045585","9078.50022723749","9455.37339565928","9799.46796704997","10147.8821284323","10529.4114241388","10933.7389717604","11369.5145343192","",
"IDA only","IDX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1667.21008450015","1637.16191326613","1593.6132905117","1577.96927713707","1538.09554730739","1569.51693292678","1606.04661558912","1635.03689249146","1655.87267105477","1686.49031743529","1716.06354457901","1763.06221061604","1786.72746135214","1837.58342868232","1902.93662470264","1983.42360986169","2072.48960498733","2175.30195825756","2266.64394938359","2326.31828809326","2418.42133822026","2494.05600134277","2591.42005145691","2693.65226197895","2791.65716999648","2880.94717781155","2973.45067933321","3089.32961964944","3187.12035161251","",
"Isle of Man","IMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1808.80817182605","1791.01719442317","1851.74018583928","1901.86175100093","1989.46698899253","2099.48215526972","2215.59227509514","2262.6296041037","2358.76521037348","2521.47555896409","2572.43681643246","2650.31419301705","2705.03986974167","2869.87703265555","3047.62727045337","3237.55383292136","3444.86361617236","3653.21496381112","3711.21333649215","3946.91578776067","4224.87128887466","4389.38483402114","4572.22465185173","4807.00641743397","5104.40302090571","5451.3513232115","5832.78289339894","6184.80035428111","6537.89783564094","",
"Not classified","INX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26474.2663219394","26830.4243915502","27538.9106019678","28139.4215162387","29642.0022085568","32331.6494669118","34455.0774873459","37830.6858352797","40692.0105194266","44462.063665792","48017.4606953105","49753.5379647128","51818.2423863988","52520.5963961681","55035.2200005574","56918.5822377784","58214.0650320507","59566.364303386","55749.3319795117","52382.9593536869","53041.2778400451","52991.8557709335","52886.885866679","53320.2216078407","57461.0862704535","71243.4208710382","73034.513372796","78128.181584186","83470.744033979","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8649.57723823954","9499.43749236917","9585.68944491964","9532.39056109234","9253.9847890923","9333.96387925891","9682.53228008668","9599.5494367978","9680.50224437775","9638.40586389916","10075.1451262629","10027.4239691368","10622.3813251698","11408.0957310039","11764.0980184228","11998.2160602126","12456.6107811153","13324.9097397607","13213.0980592058","13199.0196646029","13805.7056015947","14005.3157050705","12807.3996214238","12625.0924211457","13038.5594378882","12698.1097020077","14205.209232865","14535.8630641234","","",
"Iraq","IRQ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7961.58159795669","2787.1608128747","3592.48437511052","4544.24798801172","4578.29022578371","4533.81010354873","4879.98681058889","5735.22937003586","7498.37358613506","8550.83269416414","8414.43626851565","8355.72847415694","7553.34965969418","4912.71714110632","7380.694224333","7531.34557597667","8137.45570004987","8112.67440629106","8633.42364505344","8744.21955001174","9063.56859727087","9435.59035587475","10357.9342269299","10719.2451922912","10400.6447831064","10310.6800219529","11542.2642648644","10971.9700125932","10660.1858283564","",
"Iceland","ISL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34921.9474092068","34442.3270630192","32864.6854540375","32959.5007120905","33854.2260729019","33710.3299361016","35062.1414991672","36024.1792734907","38169.3601729203","39235.2392961812","40594.8237361799","41620.5850397691","41531.7230778355","42180.6061446453","45174.5076809447","47279.7147006167","48606.836549143","51830.9269389744","51889.4398931918","48207.9940484579","46618.663558787","47350.9859891297","47710.3176965251","49214.8661250916","49682.8664567643","51364.6408048635","54380.5895207079","55565.4146445379","56591.7160157098","",
"Israel","ISR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24488.5382693106","24840.041901221","25858.3046004721","26216.621913576","27444.0732726017","28485.8686655549","29146.8174003726","29544.7492132289","30007.8358580977","30164.4772067019","31568.0434367108","30869.2845338462","30249.2823469532","29996.3306182685","30704.3786913442","31347.9083664275","32512.3763344826","33784.0731547101","34183.6803882544","33684.7916629955","34927.6187367976","35928.2255008892","36067.1719847693","36868.8072516642","37527.1034887376","37633.4458742607","38372.373115985","38966.6626934549","39543.2202459956","",
"Italy","ITA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36752.4691221821","37292.0599103645","37577.6453417774","37234.4104873807","38027.5836643109","39124.7563940604","39609.2493523707","40312.8487378658","41030.951338156","41690.98947201","43250.2101873499","44069.4227963155","44115.5897092655","43980.8127051801","44319.1648658068","44462.606610364","45122.9462846976","45563.3111045352","44827.035049195","42266.7351846145","42858.8563628008","43087.8458490969","41690.9119822773","40451.6897302627","40080.4185073236","40431.3135138965","41018.3258050936","41784.8412650752","42188.506869234","",
"Jamaica","JAM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8591.40139330025","8935.33734414823","9029.68919008883","9786.44845174695","9825.09993187358","9958.08131878591","9849.85551651839","9642.25761862091","9327.06757681275","9339.57539963814","9343.47140390016","9398.32581763986","9521.45195263655","9810.0935995061","9883.12888579499","9916.91951109908","10151.0600411922","10245.0150740578","10111.9944000823","9625.16813246372","9434.71131301141","9545.42850506295","9432.7697408909","9425.10797439765","9436.05811048314","9470.79719527997","9550.81009373548","9598.37095744956","9737.98165571679","",
"Jordan","JOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7453.39436573272","7196.58769840886","8073.55533425569","7997.30695480399","7998.583553076","8163.05064982161","8079.87238974155","8147.98166250579","8229.93704482994","8362.05502006992","8562.64625420186","8849.92283698317","9185.48858362448","9362.53742324324","9898.31885598446","10360.4897460793","10776.7515239829","11166.3019902189","11423.8258910549","11460.763941756","11130.9837319","10820.5014973846","10520.1568661544","10272.3822051731","10115.984145262","9970.59030805957","9867.02220276226","9841.16955720028","9853.92721328067","",
"Japan","JPN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32070.7573411128","33063.9989456325","33261.7341381621","33007.894499694","33222.3080953629","34003.2414248451","34968.6926491097","35260.8549583014","34768.3635904513","34617.4986387973","35520.2715321299","35578.771812099","35538.020483933","36003.9954959692","36785.3863456631","37393.4938798816","37900.4574517956","38483.1547437717","38043.8984529816","35987.7801283101","37489.5601035282","37515.7138733259","38137.4683993812","38956.4826431406","39154.3813168241","39675.2915508545","39962.995510738","40800.8403905342","41205.9647146101","",
"Kazakhstan","KAZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13475.6398976651","11918.5913697533","11294.7365777633","10323.8701235212","9154.92819303854","8552.78564521478","8726.72501949269","9016.41601344256","8999.10421895594","9330.53228762582","10275.7618712984","11682.8417915151","12827.2310828805","13973.0786757442","15208.4392356469","16536.0154072377","18112.779884412","19500.4789415616","19900.0562909593","19614.7353205278","20751.2572399462","21970.0852508521","22702.5801926592","23720.8174640337","24355.7561188887","24290.4176339265","24210.8629616382","24862.9661245889","25549.9673995212","",
"Kenya","KEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3199.73768006513","3140.25144835413","3016.2060042478","2933.03633582869","2919.30337545885","2958.17180741684","2992.35353397781","2922.11784597612","2934.96617147144","2920.72698680304","2858.65648067973","2886.87211981651","2824.98594552663","2830.09533346237","2894.71146107526","2982.85577381624","3089.52878263244","3211.04236075488","3130.65798602298","3146.43197345174","3319.29936207147","3428.4427253701","3490.69434160802","3600.37912894017","3697.40172622618","3812.63576114421","3940.21616738966","4035.57020942115","4192.8021984367","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5167.22196784147","4684.30736049646","3987.44333909858","3370.04128018843","2694.11751175672","2522.68328972481","2661.71410203291","2883.26685538699","2899.6208111008","2961.28933409952","3085.02262367791","3218.51030980193","3188.54938751164","3377.12034207404","3570.95106363589","3524.70341503985","3595.21251036447","3865.31160797736","4150.4340146821","4218.98472113987","4149.29750947103","4343.26537141086","4262.995519109","4634.75532178745","4724.41168709371","4808.62651238677","4914.256284944","5046.69153549095","5120.39248385443","",
"Cambodia","KHM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1760.75200110172","1109.23625126971","1180.39372202256","1212.81554856913","1226.16470626021","1250.16380889907","1375.10582599038","1488.74307952518","1567.34611390539","1639.75282876784","1748.99804472765","1898.79252120132","2116.86723894441","2309.32271895243","2507.53473320509","2636.04349761419","2599.05983091476","2711.97791570028","2857.93310797107","3017.34470725876","3186.31519083554","3358.43301073803","3537.54606844878","3727.46743417939","3928.37368825169","4160.45184108755","",
"Kiribati","KIR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2138.66931554657","2101.17324059018","2089.15685021956","2080.88308523244","2090.42166319742","2062.10039392903","2065.68969688394","2066.48957298715","2165.03433631701","2095.34608177195","2188.74112564969","2120.05394127415","2163.6545872405","2169.0523793086","2094.47828489268","2154.71344102916","2107.58459372716","2101.81667393429","2011.30920248276","1983.88472188512","1927.42000188703","1924.4796576982","1984.07872954136","2038.57248462533","1996.56983854203","2173.73917507783","2252.87407320212","2227.92099491753","2239.37037667985","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15160.9746924113","14834.1254089855","15346.5127290594","16215.8809078037","16877.7439495446","17593.0995688742","18445.2708440653","19529.6448837187","19269.655121647","19710.793531222","21535.0025842657","22455.6567776254","22721.8831254259","21660.6436050107","22258.3766875933","24138.6413702605","24589.9870331707","24351.582054636","25712.4443684182","24634.6681611443","23707.8110172372","23930.8677542561","23191.3190596566","24224.2691913484","25522.078578215","25569.8563913948","26077.6332593628","25355.7055731463","25900.0227952891","",
"Korea, Rep.","KOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12484.6790398669","13641.6431332458","14334.3499160054","15160.9926517727","16390.9835595657","17779.8951718687","18948.7879616085","19883.6417432826","18660.5725982591","20623.7116730914","22277.2008914087","23107.3415317799","24681.7165514701","25274.3426458539","26407.8747212326","27385.9154137734","28652.5733600769","30065.6905411241","30682.4522869953","30740.9076556871","32575.3772926835","33515.979344793","34104.5346272871","34932.8883328208","35874.1002067845","36681.1460354362","37606.1115416227","38649.1552033594","39492.2678224721","",
"Kuwait","KWT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63725.00451713","63284.794863307","61687.6837323618","59725.9177373841","55035.2155120564","54985.0046737403","53578.6416359896","54322.8737051186","63008.6875399654","68234.1166494995","73155.7173788373","75224.5235340293","75581.2169599159","73023.0628098564","63886.2218815735","58810.2830477227","60887.4577783582","61417.1773725331","58995.4929559138","56647.5893947992","54834.4009655969","54709.0141934093","50855.6639453517","50478.6400193495","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10701.7406905177","10863.1336288924","10940.0319427294","11209.454096496","11602.8212316136","11447.3836191093","11709.5437693716","12125.3944259512","12242.483311061","12108.1094535088","12353.7731728054","12200.2631218753","12087.9819855441","12219.6108683963","12704.5874653049","13035.3688266309","13529.330689873","14077.0927687467","14430.2929723299","13951.6330727141","14715.4245615718","15213.2748211966","15417.1805541947","15685.2846530944","15757.5902879263","15688.0562439468","15536.6955426564","15695.3114135235","15786.1852849953","",
"Lao PDR","LAO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1964.57251531761","1992.47788269584","2046.65324529846","2111.55012730828","2227.93935470301","2330.15476046169","2438.90108809584","2555.34803825146","2608.04329506213","2750.08880376793","2861.27237712562","2977.79808643847","3106.0091271271","3245.18500886192","3399.34442676097","3584.3196681983","3830.39626408022","4052.83968339239","4296.49077887554","4542.1798852845","4850.17739522899","5158.83313793251","5489.03772765742","5841.88004168982","6193.34685564422","6543.66680584583","6896.12938848005","7257.80793165273","7592.81979756711","",
"Lebanon","LBN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7709.41899944278","11053.5901034609","12224.4949989132","12831.4489246419","13230.6237296388","13584.8078381599","14773.4503479204","14734.4102845791","15129.393738302","14832.0407119746","14659.4271925421","14656.9550587184","14465.652773915","14230.9318983644","14527.397478927","14515.6473266631","14573.4578271735","15909.3814837278","17390.3102982249","18946.8116423755","19890.8886968543","19111.5636013356","18439.4595025832","17719.5379192304","17050.8102229626","16413.2275968785","16233.3255098941","16081.5059059902","16026.4940811554","",
"Liberia","LBR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1699.0154676226","1686.19586090051","1708.69246099578","1173.30619496673","1181.54615817576","1212.06969673645","1265.86748440277","1333.42222339949","1370.90895345958","1387.32825295368","1420.04661067802","1488.27838604536","1561.30611990416","1652.18916036789","1621.34578028168","1580.47887426785","1516.35571427608","1515.64325045424","1497.00447655505","",
"Libya","LBY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16402.8124737603","16746.1444996659","16192.959018897","15782.9931817507","17553.4047936643","18048.8247853965","19883.3253144926","20858.3746715177","21856.9513550512","22128.9853141921","21684.8578649158","22539.7247639955","8479.87793092981","18806.6344841037","16159.9563522617","12201.1097072306","11022.3399467895","10592.3386328158","13237.3654299731","14080.3527536705","",
"St. Lucia","LCA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10658.215025179","10547.3282489582","11244.400575828","11179.9292556888","11227.5885885958","11284.8751168448","11461.4192802305","11225.0638194879","11766.3680085496","11926.743941874","11800.5400000231","11293.8830982781","11254.6102388669","11651.3889717329","12398.8165848554","12226.970664554","12830.264420777","12919.1813866086","13372.9572593188","13009.3983696315","12909.2030763039","13331.8299381782","13210.5472736552","12886.4610853731","13001.6418269662","12971.712331331","13313.1038519673","13582.3488043592","13628.4247749222","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10781.5973339615","10960.1663527092","11080.7938264725","11361.9494614481","11758.4353466746","11646.6899077777","11926.232920877","12365.2774065866","12509.942802099","12388.8112700179","12647.1940097421","12521.5673798547","12422.0501558603","12567.4695959434","13088.4990814442","13433.7751826617","13942.9966904142","14498.0794069888","14857.7190404641","14379.2181589269","15140.5776812374","15658.5433682116","15896.534764131","16183.7157974878","16263.3198198925","16213.1553256432","16075.3102829007","16228.9364808469","16334.3031313208","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1483.25943342489","1463.7486403099","1428.06396998506","1387.7006308633","1359.66190324026","1399.94364781333","1442.98596517872","1471.8192724007","1489.87627780915","1517.67041113558","1546.14400845143","1590.93131493553","1628.92416362869","1675.51704452196","1744.7181250444","1839.36298756079","1934.96768145928","2051.17458014988","2149.31712628508","2206.36238735282","2294.42441991832","2355.31424393756","2445.33073260792","2531.88918416162","2622.08784428106","2694.31799930547","2759.33662002784","2846.0824407637","2917.97234623874","",
"Low income","LIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1593.78795817251","1537.00653318627","1424.35537400575","1374.13318064127","1329.0307514366","1341.12853304273","1366.06031992444","1372.40259201838","1370.42095827589","1383.36729209429","1382.57756138331","1415.44512385806","1421.62866097435","1447.02817458552","1497.53419157019","1552.90555040392","1602.42879094956","1668.77408863413","1730.76714546072","1781.17142145134","1860.06868261885","1921.51650919637","1994.5740248975","2067.24360049708","2147.6682468623","2201.61001149828","2251.2269107685","2322.90022548152","2386.25890330542","",
"Liechtenstein","LIE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3910.52927410306","4041.43843842189","4171.42531192805","4412.48601072937","4615.89335642024","4830.14811721586","4979.74142398058","5268.9907785501","5488.70719567061","5694.48076388334","5999.40374036424","5864.79604266174","6049.0967242625","6354.57417528596","6644.20850797221","7001.91912664814","7481.05596170915","7930.71346981311","8342.91688185177","8578.27365897041","9202.69170200222","9909.18505278665","10801.3955170596","11081.3756613405","11523.0521687111","11989.3024648087","12389.556905819","12669.2545979614","12939.4576308404","",
"Lower middle income","LMC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2947.49335967296","2913.11016944438","2925.690810742","2902.82747152892","2908.4045269397","2985.30809916262","3094.41208032979","3150.3976162214","3122.2315171459","3212.51709296097","3295.42146765151","3384.90023542732","3475.68243995042","3627.89199332007","3818.96195541687","4003.60377163584","4215.18922431761","4440.49968547674","4566.08988277691","4706.86977011793","4947.09381286487","5113.15728896506","5291.25534552535","5502.17457172059","5724.47467353191","5958.26346486606","6217.32867516565","6482.97390653293","6758.41508738156","",
"Low & middle income","LMY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4416.28093897591","4364.06875547941","4304.5468383103","4327.32261717193","4339.76450155422","4417.81175301865","4563.16432422201","4696.49597297446","4712.14725273013","4816.50632039961","5010.46997718802","5120.02124493178","5282.56103408714","5520.65425922491","5856.05631966917","6180.78272515969","6578.44713530299","7034.23762912877","7321.5228467812","7407.14784165265","7851.47605969878","8205.54458846184","8516.97524905127","8845.50701935787","9144.38009012083","9409.55390291457","9723.08070615323","10087.2156702963","10443.2386178861","",
"Lesotho","LSO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1362.17308094839","1424.63336522746","1489.75585426271","1508.23480723526","1564.85823481845","1584.62382537205","1642.43849946623","1674.05596136817","1674.71781749766","1664.18200626567","1717.56099788319","1776.16800654043","1794.23431038214","1886.7189396592","1930.51733638715","2007.26391693484","2098.66532822344","2203.43374756809","2351.68990335042","2398.72874220603","2545.98613890966","2703.66814174981","2847.2635439613","2889.24371631218","2948.95506606656","3006.16608507224","3079.02492489068","2985.2976708133","2995.21105299361","",
